id,salary_in_usd,company_location_id,employee_residence_id,work_setting_id,employment_type_id,job_title_id,job_category_id
1603,167045,4,7,1,1,1,1
1604,144162,6,5,1,2,4,2
1605,190229,4,2,3,4,1,2
1606,35521,6,2,2,4,3,2
1607,42891,6,7,3,1,4,1
1608,112331,7,1,1,1,1,2
1609,52474,5,1,3,2,1,1
1610,187579,5,6,1,1,3,4
1611,40687,3,4,3,1,2,4
1612,128550,4,1,3,3,4,2
1613,172081,4,4,2,2,3,3
1614,118762,4,3,2,4,3,1
1615,118484,5,7,3,1,2,4
1616,130475,1,3,3,4,4,4
1617,74291,6,3,2,1,1,1
1618,78296,6,3,1,3,4,4
1619,70225,4,3,1,2,1,1
1620,64828,5,2,1,2,2,4
1621,197174,2,1,1,4,1,1
1622,63712,5,7,3,3,3,1
1623,56823,7,7,1,4,1,3
1624,166433,4,5,3,3,3,3
1625,121374,3,3,3,1,2,3
1626,110174,1,7,1,1,2,1
1627,68052,6,6,1,3,4,4
1628,53265,2,4,1,1,3,1
1629,120287,5,7,2,2,3,4
1630,72012,7,6,3,3,3,1
1631,40916,1,3,1,3,3,1
1632,155462,2,7,2,4,3,1
1633,105045,1,1,3,3,1,1
1634,119860,7,3,3,4,3,1
1635,175075,7,2,3,3,3,3
1636,72634,4,6,1,2,1,1
1637,125479,3,1,1,2,2,3
1638,104992,4,7,3,2,4,2
1639,41369,5,2,3,4,3,2
1640,49329,6,5,2,4,2,4
1641,116700,1,1,2,1,3,4
1642,132960,4,5,3,4,4,2
1643,42410,7,4,2,4,2,1
1644,190802,7,1,3,2,4,1
1645,163737,7,2,2,3,3,1
1646,198775,4,5,3,4,3,2
1647,185244,6,4,1,1,4,3
1648,32684,5,5,3,3,2,3
1649,180822,5,7,1,4,3,3
1650,49887,2,3,3,3,3,2
1651,181898,4,5,1,3,2,3
1652,167252,4,7,2,3,2,1
1653,76779,4,3,1,3,4,4
1654,98095,4,3,2,3,1,3
1655,157510,7,2,3,4,3,3
1656,131261,6,6,2,3,4,3
1657,86068,3,4,2,3,2,1
1658,48113,4,6,2,1,4,1
1659,72861,4,4,3,1,2,2
1660,108487,3,1,1,3,3,3
1661,55617,4,7,2,4,2,1
1662,128330,6,2,3,1,2,1
1663,163655,3,5,2,1,2,3
1664,56250,7,7,1,3,1,3
1665,33055,2,5,2,4,2,4
1666,102337,4,6,2,2,3,2
1667,195498,2,5,2,4,3,2
1668,157615,4,6,1,1,4,3
1669,132255,1,6,1,1,1,2
1670,90532,6,5,3,1,4,4
1671,119376,5,1,2,1,3,3
1672,39933,1,6,2,1,3,3
1673,61979,7,1,2,3,3,3
1674,75047,2,2,2,3,2,4
1675,34137,2,1,1,3,3,2
1676,41423,3,2,1,1,4,4
1677,119851,6,1,2,3,4,1
1678,64482,3,4,2,1,2,2
1679,82483,4,2,2,4,2,4
1680,64754,3,4,2,2,3,3
1681,197384,3,6,3,4,1,4
1682,53363,2,4,3,2,4,3
1683,47085,1,2,2,3,2,4
1684,86889,2,7,2,2,4,4
1685,132090,6,6,2,4,2,4
1686,109951,3,6,3,4,3,3
1687,158227,4,3,1,2,4,4
1688,159925,1,1,3,4,3,2
1689,86414,3,5,3,3,4,2
1690,147159,3,1,2,4,1,2
1691,116934,5,5,2,2,3,3
1692,62691,4,7,1,3,3,3
1693,84697,4,3,2,2,2,2
1694,164116,3,7,2,1,1,2
1695,33883,3,3,1,1,4,2
1696,61712,2,2,2,3,3,1
1697,143655,7,2,2,3,4,2
1698,51545,4,5,2,4,4,4
1699,48204,6,4,3,2,4,1
1700,53268,4,4,2,1,3,1
1701,114383,6,5,3,4,3,3
1702,197211,6,2,2,1,2,4
1703,149755,5,5,2,4,3,3
1704,126940,2,4,3,4,1,3
1705,58436,1,5,3,1,1,4
1706,165197,5,2,2,4,1,3
1707,128524,5,7,1,1,4,4
1708,116842,1,1,2,3,3,4
1709,72973,1,2,3,2,3,3
1710,106369,4,5,2,4,4,2
1711,117533,7,2,2,1,3,3
1712,63521,7,2,3,1,3,1
1713,168560,6,4,1,2,3,3
1714,69974,2,5,1,2,3,4
1715,153900,6,4,3,2,3,1
1716,72448,1,5,3,4,4,4
1717,37938,1,4,2,1,2,2
1718,134262,3,4,3,4,3,2
1719,176842,2,7,3,4,2,1
1720,79934,5,2,2,3,4,2
1721,95526,5,7,2,2,2,2
1722,127204,2,4,2,3,1,3
1723,51487,4,7,1,3,2,3
1724,42869,4,6,1,4,3,3
1725,144576,2,6,3,4,4,2
1726,112209,7,2,2,1,3,3
1727,112299,2,2,3,3,1,2
1728,74933,7,4,3,2,3,2
1729,106579,4,2,1,3,3,4
1730,170642,6,7,1,1,3,2
1731,167958,2,3,3,3,3,1
1732,120177,7,2,2,3,1,4
1733,97719,3,7,1,3,3,1
1734,124606,3,6,1,1,3,2
1735,164846,2,6,1,3,3,3
1736,59018,1,7,3,4,4,4
1737,115839,2,6,1,3,3,3
1738,175344,4,7,2,4,4,4
1739,183658,4,2,1,3,3,3
1740,63545,3,3,3,4,3,3
1741,32566,7,4,3,3,1,4
1742,106489,3,4,3,2,2,3
1743,95355,7,2,3,4,2,3
1744,192768,6,2,2,2,3,1
1745,102940,2,6,3,4,4,4
1746,156731,1,1,1,3,1,3
1747,128382,4,5,2,1,3,4
1748,153865,2,3,3,3,3,1
1749,52129,3,7,3,1,1,3
1750,60845,5,5,2,2,1,4
1751,109449,5,7,1,1,3,1
1752,40739,2,5,2,1,1,1
1753,163745,1,4,1,1,4,1
1754,61171,7,5,1,1,4,4
1755,119179,6,2,3,2,4,1
1756,130022,1,3,2,1,1,1
1757,171696,3,4,2,3,4,4
1758,138906,1,6,3,4,3,1
1759,82930,4,5,3,4,1,2
1760,195680,5,3,1,3,2,3
1761,79649,1,2,3,2,1,1
1762,180761,2,6,2,3,3,3
1763,93503,7,7,3,3,2,3
1764,146659,4,6,3,1,1,3
1765,126875,4,1,3,1,4,2
1766,168659,4,3,3,2,3,4
1767,164599,3,7,3,2,3,2
1768,194139,3,3,1,4,4,2
1769,81538,2,3,3,2,3,3
1770,67455,7,3,3,3,3,1
1771,50243,1,2,2,4,4,4
1772,153793,2,4,3,4,4,3
1773,193765,3,3,2,1,1,4
1774,141371,2,2,2,1,1,2
1775,99231,7,1,2,4,4,4
1776,104648,2,4,2,1,3,4
1777,62059,6,2,1,1,3,1
1778,102778,5,6,1,1,1,3
1779,105477,5,1,2,4,3,4
1780,85283,4,6,1,4,2,4
1781,93853,1,4,1,4,4,2
1782,50001,6,2,3,3,3,2
1783,32700,3,1,1,4,2,3
1784,179157,6,2,2,1,2,3
1785,147990,3,1,2,4,2,4
1786,43339,5,3,2,3,4,4
1787,176906,7,3,2,1,1,1
1788,156378,7,4,3,2,4,3
1789,59543,7,1,1,4,1,1
1790,65930,3,3,2,4,2,3
1791,59044,4,4,3,2,2,3
1792,108673,6,7,2,1,3,3
1793,195977,1,3,1,4,1,1
1794,142997,7,3,3,3,2,1
1795,113725,3,5,1,1,3,1
1796,56012,4,2,3,4,3,2
1797,108513,7,7,2,1,4,1
1798,127585,6,1,2,4,3,2
1799,51694,7,4,1,2,3,2
1800,128760,1,7,1,4,1,2
1801,62835,5,1,3,1,4,4
1802,148777,1,3,1,4,4,4
1803,48186,2,6,1,4,1,4
1804,190617,5,5,2,1,3,3
1805,74391,5,6,2,4,2,2
1806,135858,6,4,2,4,3,3
1807,134199,5,4,2,1,3,2
1808,58401,7,7,2,2,2,3
1809,127764,2,2,2,3,3,2
1810,88611,6,1,2,3,1,2
1811,42202,3,5,3,3,3,3
1812,63135,6,5,2,3,3,2
1813,118121,1,6,2,3,3,1
1814,143944,5,7,2,3,2,3
1815,143765,5,2,2,1,4,2
1816,93535,4,2,2,1,2,2
1817,175969,7,2,1,1,3,3
1818,147328,6,4,1,4,4,2
1819,182363,7,1,2,2,3,4
1820,165579,2,1,2,2,4,1
1821,145473,1,6,2,3,2,1
1822,189926,5,7,3,3,3,4
1823,143056,5,3,2,1,1,2
1824,45475,2,7,3,2,3,2
1825,109870,6,1,3,4,2,1
1826,114366,7,6,2,4,4,2
1827,153836,1,4,1,1,3,1
1828,122814,7,7,2,3,2,1
1829,114285,1,6,2,2,3,4
1830,70185,6,3,1,4,1,1
1831,94398,7,5,1,3,3,2
1832,126682,4,7,2,2,4,4
1833,106593,5,6,2,4,3,3
1834,187499,6,2,3,3,2,3
1835,137518,6,3,1,4,1,3
1836,85535,2,2,3,3,4,1
1837,139626,1,4,3,3,2,2
1838,144190,2,1,3,3,2,4
1839,44060,1,7,3,2,3,4
1840,174679,6,6,1,1,3,4
1841,93560,1,7,1,3,4,1
1842,119610,5,2,1,3,2,1
1843,62970,1,2,2,4,3,3
1844,189282,7,1,3,4,1,4
1845,74088,3,6,2,2,1,3
1846,41683,7,7,1,1,2,3
1847,164034,3,6,1,4,3,2
1848,130631,5,1,2,2,4,2
1849,196624,5,2,3,2,4,4
1850,141789,7,5,1,2,4,1
1851,75321,3,6,3,3,1,2
1852,93565,6,2,3,1,3,1
1853,150454,5,3,1,1,3,3
1854,112095,1,2,2,1,1,3
1855,143610,1,2,3,3,4,3
1856,33532,3,6,2,3,4,3
1857,144527,3,5,3,4,2,4
1858,181805,2,1,3,4,3,3
1859,113463,1,3,1,4,3,2
1860,35456,7,3,2,2,3,3
1861,33413,2,7,3,1,3,3
1862,37085,6,5,2,3,3,2
1863,189009,3,4,3,4,2,1
1864,50563,6,7,2,2,3,1
1865,67575,5,7,2,3,4,4
1866,37386,7,7,1,2,4,4
1867,130244,4,3,3,2,3,1
1868,89150,4,1,3,2,1,1
1869,190644,6,6,3,1,3,3
1870,156053,6,2,3,3,1,1
1871,196343,5,3,1,3,3,3
1872,106566,4,2,1,2,4,4
1873,174210,5,2,3,1,1,1
1874,159549,7,4,2,2,3,3
1875,176718,5,6,1,4,4,4
1876,58812,6,7,2,3,1,1
1877,118958,3,4,2,3,3,3
1878,106181,7,7,2,1,3,4
1879,44628,2,3,3,3,3,2
1880,54486,2,2,1,3,3,4
1881,153934,4,4,3,3,3,2
1882,69266,6,5,2,1,2,2
1883,118268,3,3,3,2,4,2
1884,76557,6,3,2,3,3,3
1885,46494,2,5,3,2,3,3
1886,182643,1,7,3,1,4,3
1887,64486,6,2,1,2,1,1
1888,91635,1,7,1,4,3,2
1889,161197,4,7,2,3,4,4
1890,78814,6,3,2,1,2,1
1891,153141,4,7,2,1,1,3
1892,180390,4,1,3,2,2,2
1893,92363,2,5,2,3,4,4
1894,73162,3,6,1,1,2,4
1895,157083,5,5,2,4,4,4
1896,37590,5,2,2,2,4,3
1897,64850,4,5,3,4,2,3
1898,173206,7,7,1,4,4,1
1899,160091,4,7,2,2,3,4
1900,55230,6,4,1,4,4,3
1901,45058,5,2,2,2,3,4
1902,109837,5,2,1,2,4,2
1903,133397,5,5,2,1,3,4
1904,57039,2,7,2,1,4,1
1905,68334,3,1,3,4,4,3
1906,73525,4,4,3,4,2,2
1907,156681,1,1,1,4,3,3
1908,114194,4,7,1,4,3,3
1909,189515,4,2,1,4,1,4
1910,33972,3,2,1,1,2,4
1911,94936,7,6,3,4,2,1
1912,121703,4,1,1,4,3,1
1913,139877,4,6,2,3,2,2
1914,59519,5,6,2,2,3,1
1915,132417,2,3,2,2,2,1
1916,105864,3,7,3,1,4,1
1917,85881,2,2,1,2,3,1
1918,54732,5,5,2,4,3,4
1919,178745,4,3,2,2,3,1
1920,105909,4,2,3,1,2,4
1921,35720,1,5,3,2,2,4
1922,89115,2,2,3,2,3,3
1923,145843,5,3,2,3,4,4
1924,81940,3,1,3,3,4,4
1925,166225,6,7,2,4,4,1
1926,101762,6,6,1,2,2,4
1927,199091,6,3,2,4,3,2
1928,114833,4,3,1,2,3,1
1929,177659,1,6,2,4,1,1
1930,48206,1,2,1,4,3,1
1931,121471,6,5,2,2,1,3
1932,125169,7,6,2,3,3,1
1933,40736,3,3,2,1,4,4
1934,136937,6,7,2,4,2,2
1935,168043,1,6,3,1,1,1
1936,86577,3,6,2,2,3,1
1937,186796,6,1,2,4,2,2
1938,161003,4,5,3,2,1,1
1939,117702,6,1,3,4,3,3
1940,108694,7,1,3,3,3,4
1941,121310,5,7,3,4,3,2
1942,85155,3,2,3,4,4,4
1943,158491,5,5,3,4,3,3
1944,172180,7,5,3,2,3,4
1945,107613,5,6,3,3,3,3
1946,86938,3,7,3,2,4,4
1947,131163,5,5,3,1,3,3
1948,98498,3,3,3,3,2,1
1949,47751,2,4,1,4,1,3
1950,141161,7,6,2,4,3,2
1951,62390,3,4,2,4,4,2
1952,131213,2,4,3,1,3,2
1953,138712,2,1,3,1,1,3
1954,177065,7,5,1,4,4,2
1955,90403,4,6,3,4,3,2
1956,56859,7,7,1,1,4,1
1957,181950,3,5,2,2,3,1
1958,129124,4,7,2,3,4,4
1959,155940,7,5,3,3,1,4
1960,57100,7,6,1,1,1,4
1961,147350,7,6,1,1,4,3
1962,151792,7,1,2,2,3,3
1963,84524,4,6,2,4,1,1
1964,132757,3,3,1,1,3,3
1965,115049,2,4,1,2,3,4
1966,74974,7,4,2,1,2,4
1967,83768,2,5,1,4,3,3
1968,78544,2,1,2,1,2,1
1969,179122,2,4,1,4,4,2
1970,180856,7,5,3,2,4,2
1971,41774,7,6,2,3,4,2
1972,196040,5,2,1,2,3,1
1973,107678,7,5,2,3,3,3
1974,80135,6,7,1,2,2,3
1975,184079,7,4,3,3,3,3
1976,55158,1,4,3,2,3,3
1977,101587,3,2,3,4,4,4
1978,165187,1,6,2,3,1,1
1979,89317,5,3,3,3,3,2
1980,36371,6,5,2,4,3,2
1981,124226,4,3,3,4,4,3
1982,69355,6,5,2,3,3,1
1983,127956,1,2,3,3,4,2
1984,143538,1,3,1,3,2,1
1985,132126,1,1,1,1,3,4
1986,38338,3,2,2,2,1,3
1987,183079,2,6,3,4,3,3
1988,32477,4,5,3,4,3,1
1989,72423,4,7,1,2,2,2
1990,105973,6,6,3,4,3,1
1991,59236,3,6,3,4,1,4
1992,161440,5,7,2,3,3,2
1993,55839,6,7,1,4,3,2
1994,147537,1,5,3,1,4,1
1995,141902,2,6,3,1,3,4
1996,131051,6,4,2,3,3,2
1997,37139,6,2,2,3,3,3
1998,188213,7,2,2,4,4,4
1999,138314,6,3,2,3,2,2
2000,94262,3,2,3,3,3,1
2001,167776,5,6,3,2,3,2
2002,162959,2,2,3,3,3,3
2003,41975,5,6,2,1,2,4
2004,161616,3,3,3,4,3,2
2005,114984,3,2,1,3,3,3
2006,118366,7,2,1,2,3,2
2007,150491,5,1,3,4,3,2
2008,80382,2,5,2,4,4,4
2009,53926,5,3,1,4,2,1
2010,126538,6,1,3,2,4,1
2011,143117,5,4,1,1,3,3
2012,43333,1,3,1,2,3,3
2013,46942,5,6,1,2,3,3
2014,183519,2,5,1,4,3,4
2015,104397,6,2,3,2,1,1
2016,185905,2,6,1,4,1,3
2017,51530,1,2,3,3,3,3
2018,77060,7,1,1,3,3,2
2019,111292,2,1,1,2,3,3
2020,71104,5,4,1,1,1,3
2021,32634,5,4,3,4,3,2
2022,37288,1,5,1,2,3,2
2023,64253,3,2,1,2,2,2
2024,156628,3,6,2,1,2,4
2025,57005,6,7,1,4,3,3
2026,79824,1,6,2,2,3,3
2027,107702,3,4,3,1,3,2
2028,47798,2,2,1,4,3,4
2029,190373,1,6,1,3,1,2
2030,85267,5,6,2,1,2,3
2031,164966,6,4,2,2,1,3
2032,33846,6,6,1,3,1,1
2033,93571,2,6,3,4,3,3
2034,44481,4,3,2,1,1,4
2035,154908,7,1,1,3,2,1
2036,72154,5,2,2,3,1,4
2037,159447,5,6,3,2,2,1
2038,38048,7,4,2,3,1,3
2039,57386,7,1,1,2,2,3
2040,194408,1,6,2,4,1,2
2041,134794,4,6,3,2,1,1
2042,184925,7,7,1,1,3,4
2043,64713,2,4,1,3,2,3
2044,177863,5,2,1,4,2,1
2045,107481,7,3,1,2,2,4
2046,69899,4,1,3,2,4,1
2047,120217,2,1,1,2,1,4
2048,44975,2,3,3,4,2,4
2049,103247,1,2,3,4,4,4
2050,140295,1,5,2,1,3,4
2051,149045,3,7,2,4,2,1
2052,42105,4,5,1,2,2,1
2053,79645,6,6,1,4,4,2
2054,160291,2,3,3,2,1,1
2055,60146,4,7,2,1,3,1
2056,164940,7,2,1,1,2,2
2057,74294,6,4,1,2,1,1
2058,105596,5,4,3,4,3,4
2059,166505,7,5,2,4,3,3
2060,52612,5,2,1,3,3,3
2061,178894,3,7,1,1,3,2
2062,64120,2,5,1,1,4,1
2063,51294,5,3,1,2,3,1
2064,114300,2,5,1,3,3,2
2065,112119,5,2,1,4,4,3
2066,111096,3,6,2,2,4,4
2067,165496,7,2,3,4,1,1
2068,70615,2,4,3,4,1,2
2069,56863,6,3,3,4,4,4
2070,59469,5,4,1,3,3,2
2071,133101,4,7,3,1,3,2
2072,184256,2,7,2,1,3,2
2073,119446,5,1,1,4,2,3
2074,142613,5,2,2,3,3,3
2075,147456,7,3,1,4,3,2
2076,196247,2,3,1,4,2,1
2077,93872,2,4,3,2,4,4
2078,62208,1,5,2,3,3,1
2079,81998,5,5,3,3,3,3
2080,86994,2,4,1,1,2,4
2081,89895,5,6,2,1,1,2
2082,62894,3,5,2,4,3,1
2083,51990,3,3,1,2,3,1
2084,103230,4,4,3,2,4,2
2085,66087,2,5,1,2,3,1
2086,38673,4,1,2,4,3,3
2087,199271,7,2,2,1,2,2
2088,62187,5,1,2,3,1,1
2089,53553,7,5,1,4,1,2
2090,73780,1,7,2,2,4,4
2091,134794,1,3,2,2,3,2
2092,112158,2,1,3,4,4,1
2093,31420,2,1,3,2,3,3
2094,74310,4,4,2,3,3,3
2095,73953,4,4,3,4,1,1
2096,34987,2,4,1,3,3,1
2097,62456,6,5,3,1,2,3
2098,148763,2,6,3,2,3,3
2099,199252,1,6,3,2,3,4
2100,115398,1,7,3,1,2,3
2101,147183,1,1,1,1,3,1
2102,119782,2,2,3,1,3,3
2103,152740,4,4,2,2,2,3
2104,59681,3,7,3,1,3,4
2105,38323,3,5,3,4,3,3
2106,97393,4,7,2,1,2,1
2107,126123,4,4,1,4,3,3
2108,121354,6,3,2,4,2,3
2109,186319,4,1,2,3,2,4
2110,128808,1,4,2,4,3,1
2111,38484,7,2,2,4,3,3
2112,191754,6,1,3,1,3,3
2113,100459,2,7,3,2,4,4
2114,157162,1,6,3,1,4,1
2115,111456,3,2,3,3,3,2
2116,183010,2,1,1,3,2,4
2117,84890,4,2,3,2,3,1
2118,43319,5,7,3,4,3,3
2119,137697,6,4,1,3,3,2
2120,156193,6,6,2,2,3,1
2121,89432,3,2,3,1,4,2
2122,167972,4,4,3,1,1,1
2123,97696,5,6,2,1,3,1
2124,177308,4,7,3,4,1,1
2125,86485,4,6,2,4,3,1
2126,152359,2,7,2,2,2,2
2127,167293,3,2,2,3,2,4
2128,55294,3,2,3,1,4,2
2129,171110,4,7,2,4,4,1
2130,184432,1,2,3,4,1,2
2131,38255,7,2,1,3,3,2
2132,139429,5,2,2,1,3,3
2133,117464,1,5,3,1,4,1
2134,161444,2,2,2,3,3,2
2135,142848,5,1,3,2,3,3
2136,179970,7,7,3,2,3,1
2137,53855,1,7,1,3,1,2
2138,64758,5,3,2,3,3,3
2139,170679,6,4,3,2,4,4
2140,135094,3,3,1,3,3,4
2141,104089,1,2,3,1,3,2
2142,35383,4,2,3,2,3,2
2143,90112,2,6,1,2,3,4
2144,161787,1,1,2,2,4,1
2145,170909,5,1,1,1,1,4
2146,109486,1,1,2,3,3,1
2147,103528,5,1,3,4,4,4
2148,187889,7,1,3,4,3,2
2149,129354,4,1,1,1,2,2
2150,100278,6,1,1,1,4,1
2151,43369,7,1,1,3,2,1
2152,90428,6,6,3,4,3,3
2153,166116,2,5,2,2,3,3
2154,95123,2,1,1,1,4,2
2155,120914,5,7,2,4,2,2
2156,168333,4,1,1,2,3,3
2157,48064,7,4,1,2,3,3
2158,43690,4,1,1,3,1,1
2159,163129,7,5,1,1,1,4
2160,131025,5,6,3,2,3,1
2161,198661,5,2,3,1,2,3
2162,130867,5,5,1,4,3,2
2163,44559,3,5,3,4,2,3
2164,174764,4,2,3,1,3,2
2165,78429,6,1,3,2,2,3
2166,46972,2,6,3,2,3,2
2167,71530,7,6,2,4,3,2
2168,153297,3,1,2,2,4,4
2169,31365,2,2,3,2,1,3
2170,79683,7,4,2,4,3,1
2171,124356,3,3,1,3,3,2
2172,159406,2,7,2,4,3,2
2173,88896,2,2,1,1,3,1
2174,129339,3,1,2,3,4,1
2175,179073,2,7,2,1,2,2
2176,167794,7,1,1,3,4,1
2177,50100,6,3,1,3,3,1
2178,150763,7,3,3,4,3,4
2179,178532,2,2,2,4,1,1
2180,91645,1,7,1,1,3,3
2181,99551,5,5,3,4,2,3
2182,34840,3,6,1,3,1,3
2183,116069,1,6,3,4,3,2
2184,115990,7,7,3,1,1,3
2185,78105,2,5,1,3,4,4
2186,35699,4,3,1,1,3,3
2187,166994,6,1,2,2,3,2
2188,185991,4,6,2,4,2,3
2189,187580,5,5,3,3,4,3
2190,117200,1,5,1,1,3,4
2191,127806,1,2,2,4,4,4
2192,186350,1,4,3,4,2,2
2193,175934,7,3,2,1,3,2
2194,174670,5,5,3,3,2,4
2195,156473,6,3,2,1,1,1
2196,185846,5,2,1,4,2,3
2197,32822,7,1,3,1,1,4
2198,198324,5,7,3,2,3,1
2199,120585,6,3,2,4,1,1
2200,117420,2,2,2,3,3,2
2201,43052,7,2,2,2,3,3
2202,113574,2,2,1,1,3,1
2203,160171,2,6,2,3,3,1
2204,149879,1,6,2,2,1,1
2205,174341,4,6,1,1,3,3
2206,46551,6,7,2,2,3,3
2207,99915,1,6,1,4,3,2
2208,37661,7,3,1,3,2,2
2209,102503,3,5,2,2,2,1
2210,125406,7,2,1,4,3,3
2211,115930,6,7,2,1,3,4
2212,174603,4,6,1,4,2,1
2213,182442,7,1,3,1,3,2
2214,179637,4,4,2,3,3,3
2215,154534,3,3,3,4,3,2
2216,161904,3,7,3,4,3,3
2217,171257,5,4,3,1,4,3
2218,164564,2,4,3,2,2,3
2219,88859,6,6,2,1,2,3
2220,74630,7,7,1,2,2,1
2221,31076,2,5,2,1,1,1
2222,143868,1,5,2,3,3,3
2223,195211,6,7,1,2,3,4
2224,198774,1,7,3,4,2,3
2225,188607,1,2,1,2,4,4
2226,128343,5,1,3,1,2,3
2227,93705,1,5,2,1,3,3
2228,189270,1,2,1,2,3,4
2229,144870,7,4,1,4,3,3
2230,125395,2,4,3,3,1,1
2231,133800,2,4,1,4,3,1
2232,75760,4,7,2,2,2,1
2233,153476,1,3,1,1,4,4
2234,65276,3,2,1,4,3,2
2235,91913,4,3,2,1,1,1
2236,103608,4,6,3,1,3,4
2237,43348,7,1,1,4,3,3
2238,76678,4,1,3,2,2,3
2239,175024,3,2,1,4,2,2
2240,144369,2,4,2,3,2,4
2241,30318,4,6,3,1,2,2
2242,107354,7,5,1,1,2,2
2243,56011,6,1,3,2,2,2
2244,48787,1,3,1,1,4,3
2245,142286,3,3,2,1,1,2
2246,139160,1,5,2,1,2,2
2247,173588,5,7,1,4,1,1
2248,129032,4,4,1,1,2,3
2249,195127,2,7,3,4,3,4
2250,132305,7,2,1,2,2,4
2251,38752,6,1,3,3,3,4
2252,154345,3,5,1,1,4,3
2253,110506,2,5,2,3,3,4
2254,140382,3,5,3,4,3,3
2255,128328,7,7,3,2,3,3
2256,178610,7,7,2,2,2,1
2257,42657,4,2,3,4,4,3
2258,178915,3,3,2,3,3,4
2259,111119,5,3,2,1,4,3
2260,51491,5,6,2,4,3,3
2261,133010,4,2,1,4,2,2
2262,158801,3,5,2,4,3,3
2263,72180,3,3,3,4,3,2
2264,48540,1,2,1,4,1,1
2265,37943,4,3,2,2,2,2
2266,150730,3,6,2,4,3,3
2267,38911,3,2,2,2,3,1
2268,93000,7,3,3,3,2,2
2269,99305,6,5,1,1,3,3
2270,32479,1,7,1,2,2,1
2271,40112,5,7,1,1,3,2
2272,139575,5,6,3,1,1,3
2273,76809,7,5,2,1,3,3
2274,62205,6,3,1,2,3,4
2275,167629,6,5,2,2,2,4
2276,197170,4,2,3,2,4,4
2277,199862,5,7,1,3,4,2
2278,140947,4,1,3,2,2,2
2279,64826,3,6,1,3,1,3
2280,183146,2,3,1,2,3,2
2281,156201,6,1,2,2,1,1
2282,117691,6,1,3,1,4,2
2283,146558,7,6,1,4,2,3
2284,131925,6,4,1,1,2,3
2285,126320,4,1,3,2,1,4
2286,62401,6,1,2,4,1,1
2287,172637,3,5,3,4,3,3
2288,120236,3,4,1,3,3,2
2289,94702,7,4,3,4,3,4
2290,172184,6,4,2,3,3,2
2291,109297,5,6,2,1,3,2
2292,138327,3,2,2,3,4,3
2293,169957,1,4,2,2,3,3
2294,162448,5,5,2,4,3,1
2295,167011,2,2,2,2,3,3
2296,163918,7,3,2,4,2,3
2297,102353,7,2,1,4,1,1
2298,37430,7,3,3,1,4,2
2299,187400,3,4,2,3,2,1
2300,172223,3,4,3,1,2,1
2301,188691,7,3,3,3,3,1
2302,64484,7,7,1,1,1,4
2303,154506,1,5,3,1,1,2
2304,188736,4,2,3,4,4,4
2305,167852,5,5,2,1,3,4
2306,58604,5,5,2,1,4,3
2307,137385,1,1,3,3,3,1
2308,47762,7,4,2,1,2,1
2309,149272,6,2,1,4,4,4
2310,184837,3,5,3,1,2,3
2311,198115,3,2,3,2,3,3
2312,119230,7,5,1,2,3,3
2313,171628,4,4,1,3,3,3
2314,109091,2,5,1,3,3,4
2315,144919,2,3,1,2,3,2
2316,160731,1,4,3,1,2,3
2317,40004,5,2,2,1,3,3
2318,133726,4,6,2,3,3,3
2319,181882,2,7,2,4,4,1
2320,30247,4,5,2,1,3,4
2321,181834,3,3,1,2,4,1
2322,141902,3,4,2,4,1,2
2323,75995,6,1,2,4,1,1
2324,89423,4,6,3,1,1,1
2325,91969,7,6,3,4,3,1
2326,59052,2,4,2,3,3,3
2327,79214,2,6,1,4,4,2
2328,195391,3,2,2,3,3,2
2329,98858,6,2,1,1,4,4
2330,70765,6,1,3,4,1,1
2331,185942,5,3,1,2,4,3
2332,173538,1,2,2,2,3,4
2333,75284,2,3,3,3,3,1
2334,80034,3,3,2,3,4,2
2335,63161,6,4,2,1,1,1
2336,83565,3,3,1,4,1,3
2337,91314,4,5,2,3,3,3
2338,149378,4,2,2,3,4,1
2339,81929,5,2,3,1,3,2
2340,38086,4,7,1,4,3,3
2341,129209,1,6,1,4,4,1
2342,184534,6,3,3,3,2,3
2343,148409,2,7,3,4,1,3
2344,178028,1,4,1,4,3,4
2345,112563,6,7,3,4,3,1
2346,143212,1,6,1,2,3,4
2347,135317,4,3,3,4,1,4
2348,75602,5,6,1,2,4,2
2349,166677,3,2,1,4,3,2
2350,106213,7,4,3,4,4,3
2351,178010,3,3,2,4,3,1
2352,142355,3,4,2,3,3,3
2353,82545,3,1,3,3,4,3
2354,138720,3,3,1,2,3,1
2355,45009,1,1,3,4,2,3
2356,60246,4,7,2,2,3,2
2357,58185,4,3,1,4,3,3
2358,154868,3,1,1,1,3,3
2359,116488,7,5,1,2,2,1
2360,76642,2,2,2,3,3,3
2361,39185,3,7,2,1,3,1
2362,94366,3,3,1,3,2,3
2363,180915,7,3,1,1,2,1
2364,47505,1,2,2,1,4,3
2365,58022,3,2,2,1,3,3
2366,177511,7,6,1,2,2,3
2367,110196,1,1,3,2,2,4
2368,104385,1,1,3,3,1,1
2369,100272,5,1,3,2,2,2
2370,196449,6,6,2,3,3,3
2371,33909,6,4,3,4,3,3
2372,175939,5,7,3,3,3,2
2373,161866,5,3,2,3,3,3
2374,113481,3,7,3,2,3,2
2375,88527,6,2,1,3,1,1
2376,176441,1,5,2,2,2,2
2377,53807,3,7,1,3,3,3
